"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
7	0.919251626260131	14	14	"Churn"	"Yes"	0
8	0.941839581183843	14	14	"Churn"	"Yes"	0
9	0.946731536926148	14	14	"Churn"	"Yes"	0
10	0.925163666121113	14	14	"Churn"	"Yes"	0
11	0.903668930155211	14	14	"Churn"	"Yes"	0
12	0.912315875613748	14	14	"Churn"	"Yes"	0
13	0.910211104951959	14	14	"Churn"	"Yes"	0
14	0.915062736742424	14	14	"Churn"	"Yes"	0
15	0.909023644315828	14	14	"Churn"	"Yes"	0
16	0.935941271118262	14	14	"Churn"	"Yes"	0
17	0.933624787068031	14	14	"Churn"	"Yes"	0
18	0.917617213766123	13	14	"Churn"	"Yes"	0
19	0.944602790358686	13	14	"Churn"	"Yes"	0
20	0.903117443148653	14	14	"Churn"	"Yes"	0
21	0.92254211101481	14	14	"Churn"	"Yes"	0
22	0.92790516906335	14	14	"Churn"	"Yes"	0
23	0.916510804484126	14	14	"Churn"	"Yes"	0
24	0.932069688862092	14	14	"Churn"	"Yes"	0
25	0.920958615067376	14	14	"Churn"	"Yes"	0
26	0.921826129554961	13	14	"Churn"	"Yes"	0
27	0.924312637069895	13	14	"Churn"	"Yes"	0
28	0.909496468009578	14	14	"Churn"	"Yes"	0
29	0.895178941141674	14	14	"Churn"	"Yes"	0
30	0.917972051986475	14	14	"Churn"	"Yes"	0
1	0.921852187028658	15	15	"Churn"	"Yes"	0
2	0.928318584070796	15	15	"Churn"	"Yes"	0
3	0.882559880239521	15	15	"Churn"	"Yes"	0
4	0.911829191298858	15	15	"Churn"	"Yes"	0
5	0.895845170454545	14	15	"Churn"	"Yes"	0
6	0.940996443926797	15	15	"Churn"	"Yes"	0
7	0.925850591715976	15	15	"Churn"	"Yes"	0
8	0.92188069779205	15	15	"Churn"	"Yes"	0
9	0.898230683844058	15	15	"Churn"	"Yes"	0
10	0.954972290640394	15	15	"Churn"	"Yes"	0
11	0.91591614224165	15	15	"Churn"	"Yes"	0
12	0.925319396051103	15	15	"Churn"	"Yes"	0
13	0.909945818864763	15	15	"Churn"	"Yes"	0
14	0.896879858142246	15	15	"Churn"	"Yes"	0
15	0.915787175648703	15	15	"Churn"	"Yes"	0
16	0.907436124649239	14	15	"Churn"	"Yes"	0
17	0.929733418005432	15	15	"Churn"	"Yes"	0
18	0.869872195325108	15	15	"Churn"	"Yes"	0
19	0.919679391217565	15	15	"Churn"	"Yes"	0
20	0.90787708815998	15	15	"Churn"	"Yes"	0
21	0.93844682180228	15	15	"Churn"	"Yes"	0
22	0.929610611895593	15	15	"Churn"	"Yes"	0
23	0.931431823931192	15	15	"Churn"	"Yes"	0
24	0.903967235161073	15	15	"Churn"	"Yes"	0
25	0.911150451559934	14	15	"Churn"	"Yes"	0
26	0.924494760479042	15	15	"Churn"	"Yes"	0
27	0.909688376901492	15	15	"Churn"	"Yes"	0
28	0.876831825266014	15	15	"Churn"	"Yes"	0
29	0.930746780883923	15	15	"Churn"	"Yes"	0
30	0.918998491704374	15	15	"Churn"	"Yes"	0
1	0.937948994252874	16	16	"Churn"	"Yes"	0
2	0.92476492886329	16	16	"Churn"	"Yes"	0
