"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
30	0.924402573529412	4	4	"Heart"	0
1	0.918685400516796	5	5	"Heart"	0
2	0.855307692307692	5	5	"Heart"	0
3	0.910095856524428	5	5	"Heart"	0
4	0.886221850273889	5	5	"Heart"	0
5	0.848909657320872	5	5	"Heart"	0
6	0.861858379715523	5	5	"Heart"	0
7	0.856747115968427	5	5	"Heart"	0
8	0.848815201756378	5	5	"Heart"	0
9	0.882835650786414	5	5	"Heart"	0
10	0.835639180962922	5	5	"Heart"	0
11	0.885614035087719	5	5	"Heart"	0
12	0.864334017171947	5	5	"Heart"	0
13	0.863931476846058	5	5	"Heart"	0
14	0.849893162393162	5	5	"Heart"	0
15	0.868277739959156	5	5	"Heart"	0
16	0.882877296333618	5	5	"Heart"	0
17	0.842603145657625	5	5	"Heart"	0
18	0.852598050502725	5	5	"Heart"	0
19	0.876870010076738	5	5	"Heart"	0
20	0.822414188517697	5	5	"Heart"	0
21	0.80892954034571	5	5	"Heart"	0
22	0.790000764467548	5	5	"Heart"	0
23	0.881072991020032	5	5	"Heart"	0
24	0.871637291280148	5	5	"Heart"	0
25	0.887096774193548	5	5	"Heart"	0
26	0.890963203463203	5	5	"Heart"	0
27	0.899396070636801	5	5	"Heart"	0
28	0.852952380952381	5	5	"Heart"	0
29	0.79435453233037	5	5	"Heart"	0
30	0.869766365949572	5	5	"Heart"	0
1	0.845236232790989	6	6	"Heart"	0
2	0.87569573283859	6	6	"Heart"	0
3	0.871977895463965	6	6	"Heart"	0
4	0.825511294261294	6	6	"Heart"	0
5	0.90981411468179	6	6	"Heart"	0
6	0.871890838206628	6	6	"Heart"	0
7	0.862548734806208	6	6	"Heart"	0
8	0.815933439708229	6	6	"Heart"	0
9	0.723633330805975	6	6	"Heart"	0
10	0.803380647130647	6	6	"Heart"	0
11	0.856318324287134	6	6	"Heart"	0
12	0.838078848560701	6	6	"Heart"	0
13	0.814403577762356	6	6	"Heart"	0
14	0.837454212454212	6	6	"Heart"	0
15	0.816959197629359	6	6	"Heart"	0
16	0.786574937810945	6	6	"Heart"	0
17	0.840010683760684	6	6	"Heart"	0
18	0.832489062859774	6	6	"Heart"	0
19	0.796116504854369	6	6	"Heart"	0
20	0.843181818181818	6	6	"Heart"	0
21	0.834760339423592	6	6	"Heart"	0
22	0.798948499501113	6	6	"Heart"	0
23	0.837638095238095	6	6	"Heart"	0
24	0.830057142857143	6	6	"Heart"	0
25	0.842161016949153	6	6	"Heart"	0
26	0.861816665402987	6	6	"Heart"	0
27	0.857805842970176	6	6	"Heart"	0
28	0.847234987745098	6	6	"Heart"	0
29	0.86247723132969	6	6	"Heart"	0
30	0.857088646023072	6	6	"Heart"	0
1	0.781173687423687	7	7	"Heart"	0
2	0.810117967332123	7	7	"Heart"	0
3	0.744696275946276	7	7	"Heart"	0
4	0.754722800524327	7	7	"Heart"	0
5	0.82898419181605	7	7	"Heart"	0
6	0.821423076923077	7	7	"Heart"	0
7	0.803130461211154	7	7	"Heart"	0
8	0.826992753623188	7	7	"Heart"	0
9	0.843476220275344	7	7	"Heart"	0
10	0.831397996357013	7	7	"Heart"	0
11	0.792852185981957	7	7	"Heart"	0
12	0.688034188034188	7	7	"Heart"	0
13	0.804923076923077	7	7	"Heart"	0
14	0.869500797811716	7	7	"Heart"	0
15	0.827152014652015	7	7	"Heart"	0
16	0.824854045037531	7	7	"Heart"	0
17	0.842984068627451	7	7	"Heart"	0
18	0.791783271144279	7	7	"Heart"	0
19	0.774637185624193	7	7	"Heart"	0
20	0.777808522412839	7	7	"Heart"	0
21	0.805202661826981	7	7	"Heart"	0
22	0.731205181586861	7	7	"Heart"	0
23	0.833862673926195	7	7	"Heart"	0
24	0.754881847883899	7	7	"Heart"	0
25	0.796040058099534	7	7	"Heart"	0
26	0.774307668898357	7	7	"Heart"	0
27	0.812689393939394	7	7	"Heart"	0
28	0.817377099004635	7	7	"Heart"	0
29	0.836530214424951	7	7	"Heart"	0
30	0.805751842565155	7	7	"Heart"	0
1	0.749488209871863	8	8	"Heart"	0
2	0.77834062476015	8	8	"Heart"	0
3	0.763336983729662	8	8	"Heart"	0
4	0.78231859883236	8	8	"Heart"	0
5	0.776870130852432	8	8	"Heart"	0
6	0.780717692482398	8	8	"Heart"	0
7	0.847099311701082	8	8	"Heart"	0
8	0.813046121115417	8	8	"Heart"	0
9	0.696645415907711	8	8	"Heart"	0
10	0.789010321797207	8	8	"Heart"	0
11	0.805467332123412	8	8	"Heart"	0
12	0.80461099545069	8	8	"Heart"	0
13	0.843950064020487	8	8	"Heart"	0
14	0.839688109161793	8	8	"Heart"	0
15	0.810772957831781	8	8	"Heart"	0
16	0.716824735908705	8	8	"Heart"	0
17	0.783885024080728	8	8	"Heart"	0
18	0.831213566507684	8	8	"Heart"	0
19	0.815477592025744	8	8	"Heart"	0
20	0.701415701415701	8	8	"Heart"	0
21	0.790571497468049	8	8	"Heart"	0
22	0.764823810625337	8	8	"Heart"	0
23	0.730639859337971	8	8	"Heart"	0
24	0.781980952380952	8	8	"Heart"	0
25	0.698147448015123	8	8	"Heart"	0
26	0.764610901071204	8	8	"Heart"	0
27	0.816088041751759	8	8	"Heart"	0
28	0.820285516923785	8	8	"Heart"	0
29	0.753420992278878	8	8	"Heart"	0
30	0.791384015594542	8	8	"Heart"	0
1	0.799031476997579	9	9	"Heart"	0
2	0.793007046568627	9	9	"Heart"	0
3	0.797229735267601	9	9	"Heart"	0
4	0.797202797202797	9	9	"Heart"	0
5	0.754615910645088	9	9	"Heart"	0
6	0.767878880097383	9	9	"Heart"	0
7	0.776984126984127	9	9	"Heart"	0
8	0.745156143150216	9	9	"Heart"	0
9	0.785768443399803	9	9	"Heart"	0
10	0.743461538461539	9	9	"Heart"	0
11	0.762023593466425	9	9	"Heart"	0
12	0.78428171641791	9	9	"Heart"	0
13	0.753319517998311	9	9	"Heart"	0
14	0.724460262828536	9	9	"Heart"	0
15	0.793776970247558	9	9	"Heart"	0
16	0.78207115727463	9	9	"Heart"	0
17	0.747258149913017	9	9	"Heart"	0
18	0.792967846402961	9	9	"Heart"	0
19	0.800976800976801	9	9	"Heart"	0
20	0.778769230769231	9	9	"Heart"	0
21	0.760823413450603	9	9	"Heart"	0
22	0.794529358353511	9	9	"Heart"	0
23	0.779565782432536	9	9	"Heart"	0
24	0.776935324891955	9	9	"Heart"	0
25	0.771581600504096	9	9	"Heart"	0
26	0.77830723848423	9	9	"Heart"	0
27	0.824557387057387	9	9	"Heart"	0
28	0.805631451123254	9	9	"Heart"	0
29	0.859549695427558	9	9	"Heart"	0
30	0.744848484848485	9	9	"Heart"	0
1	0.766518967661692	10	10	"Heart"	0
2	0.805967841682127	10	10	"Heart"	0
3	0.813339473482232	10	10	"Heart"	0
4	0.792046144505161	10	10	"Heart"	0
5	0.809247017703822	10	10	"Heart"	0
6	0.788153846153846	10	10	"Heart"	0
7	0.76689084724799	10	10	"Heart"	0
8	0.816380952380952	10	10	"Heart"	0
9	0.745141776937618	10	10	"Heart"	0
10	0.820999923553245	10	10	"Heart"	0
11	0.776807598039216	10	10	"Heart"	0
12	0.790393509742968	10	10	"Heart"	0
13	0.839792060491493	10	10	"Heart"	0
14	0.745665833901128	10	10	"Heart"	0
15	0.822933456136311	10	10	"Heart"	0
16	0.782307692307692	10	10	"Heart"	0
17	0.730247619047619	10	10	"Heart"	0
18	0.801192918471241	10	10	"Heart"	0
19	0.777266098702894	10	10	"Heart"	0
20	0.72205759440772	10	10	"Heart"	0
21	0.799556608821956	10	10	"Heart"	0
22	0.798161319612591	10	10	"Heart"	0
23	0.774356617647059	10	10	"Heart"	0
24	0.792391636141636	10	10	"Heart"	0
25	0.812008469449486	10	10	"Heart"	0
26	0.819709026605578	10	10	"Heart"	0
27	0.733295454545455	10	10	"Heart"	0
28	0.789561777236762	10	10	"Heart"	0
29	0.802261208576998	10	10	"Heart"	0
30	0.787698412698413	10	10	"Heart"	0
1	0.753741653235091	11	11	"Heart"	0
2	0.796671985411443	11	11	"Heart"	0
3	0.730378787878788	11	11	"Heart"	0
4	0.793260473588342	11	11	"Heart"	0
5	0.807973219720024	11	11	"Heart"	0
6	0.763661202185792	11	11	"Heart"	0
7	0.706979588716459	11	11	"Heart"	0
8	0.841275348908937	11	11	"Heart"	0
9	0.785714285714286	11	11	"Heart"	0
10	0.779165702829825	11	11	"Heart"	0
11	0.752168289713938	11	11	"Heart"	0
12	0.803352826510721	11	11	"Heart"	0
13	0.831299409010668	11	11	"Heart"	0
14	0.811857229280097	11	11	"Heart"	0
15	0.772614526005736	11	11	"Heart"	0
16	0.835307298335467	11	11	"Heart"	0
17	0.792376749847839	11	11	"Heart"	0
18	0.77337359529088	11	11	"Heart"	0
19	0.740272150447214	11	11	"Heart"	0
20	0.772071863674917	11	11	"Heart"	0
21	0.784692307692308	11	11	"Heart"	0
22	0.784769230769231	11	11	"Heart"	0
23	0.768478010591757	11	11	"Heart"	0
24	0.682097325870647	11	11	"Heart"	0
25	0.759212825773118	11	11	"Heart"	0
26	0.750170959653522	11	11	"Heart"	0
27	0.788572732805843	11	11	"Heart"	0
28	0.818129595588235	11	11	"Heart"	0
29	0.816047412810577	11	11	"Heart"	0
30	0.784168212739641	11	11	"Heart"	0
1	0.773046398046398	12	12	"Heart"	0
2	0.785925925925926	12	12	"Heart"	0
3	0.814874387254902	12	12	"Heart"	0
4	0.78308596165739	12	12	"Heart"	0
5	0.692620727075421	11	12	"Heart"	0
6	0.812121212121212	12	12	"Heart"	0
7	0.787769230769231	12	12	"Heart"	0
8	0.769207501512402	12	12	"Heart"	0
9	0.817397388059702	12	12	"Heart"	0
10	0.751608402449423	12	12	"Heart"	0
11	0.785793650793651	12	12	"Heart"	0
12	0.776577818627451	12	12	"Heart"	0
13	0.808634817563389	12	12	"Heart"	0
14	0.822115384615385	12	12	"Heart"	0
15	0.775793650793651	12	12	"Heart"	0
16	0.734209523809524	12	12	"Heart"	0
17	0.777985074626866	12	12	"Heart"	0
18	0.801676413255361	12	12	"Heart"	0
19	0.836957359858123	12	12	"Heart"	0
20	0.798701298701299	12	12	"Heart"	0
21	0.806923076923077	12	12	"Heart"	0
22	0.779082136615759	11	12	"Heart"	0
23	0.780851548269581	12	12	"Heart"	0
24	0.814169702489375	12	12	"Heart"	0
25	0.811698717948718	11	12	"Heart"	0
26	0.751984126984127	12	12	"Heart"	0
27	0.784152587722651	12	12	"Heart"	0
28	0.79158032082278	12	12	"Heart"	0
29	0.820982958003652	12	12	"Heart"	0
30	0.800060496067756	12	12	"Heart"	0
1	0.777426962872794	13	13	"Heart"	0
2	0.75920471281296	13	13	"Heart"	0
3	0.814020486555698	13	13	"Heart"	0
4	0.782307692307692	13	13	"Heart"	0
5	0.781551553833295	12	13	"Heart"	0
6	0.798728813559322	13	13	"Heart"	0
7	0.811842812188196	13	13	"Heart"	0
8	0.82421875	13	13	"Heart"	0
9	0.849820350126137	13	13	"Heart"	0
10	0.770247619047619	13	13	"Heart"	0
11	0.787583688374924	13	13	"Heart"	0
12	0.757172131147541	12	13	"Heart"	0
13	0.788729128014842	13	13	"Heart"	0
14	0.768672119868512	13	13	"Heart"	0
15	0.816332067281606	13	13	"Heart"	0
16	0.774827140794772	13	13	"Heart"	0
17	0.7921104686549	13	13	"Heart"	0
18	0.771269841269841	13	13	"Heart"	0
19	0.758038461538462	13	13	"Heart"	0
20	0.763278388278388	12	13	"Heart"	0
21	0.792120387174834	13	13	"Heart"	0
22	0.773584905660377	13	13	"Heart"	0
23	0.726877289377289	11	13	"Heart"	0
24	0.791287848841806	13	13	"Heart"	0
25	0.76327485380117	13	13	"Heart"	0
26	0.840303308823529	13	13	"Heart"	0
27	0.754423774954628	13	13	"Heart"	0
28	0.76916179337232	13	13	"Heart"	0
29	0.776108075288403	13	13	"Heart"	0
30	0.786722183668749	13	13	"Heart"	0
1	0.762679848886745	14	14	"Heart"	0
2	0.782240375160729	13	14	"Heart"	0
3	0.733140959759665	13	14	"Heart"	0
4	0.818098088878655	13	14	"Heart"	0
5	0.78793460741423	14	14	"Heart"	0
6	0.777764650283554	14	14	"Heart"	0
7	0.801192918471241	14	14	"Heart"	0
8	0.774169127110304	13	14	"Heart"	0
9	0.814615384615385	14	14	"Heart"	0
10	0.793534971644613	14	14	"Heart"	0
11	0.826616575591985	14	14	"Heart"	0
12	0.766034706826695	14	14	"Heart"	0
13	0.752358490566038	12	14	"Heart"	0
14	0.819863381687006	14	14	"Heart"	0
15	0.771538461538462	13	14	"Heart"	0
16	0.787765151515151	14	14	"Heart"	0
17	0.806546933763144	13	14	"Heart"	0
18	0.762121212121212	14	14	"Heart"	0
19	0.789855072463768	13	14	"Heart"	0
20	0.82046783625731	14	14	"Heart"	0
21	0.819929534313726	12	14	"Heart"	0
22	0.785232843137255	14	14	"Heart"	0
23	0.806776556776557	14	14	"Heart"	0
24	0.807238095238095	14	14	"Heart"	0
25	0.747277676950998	14	14	"Heart"	0
26	0.777882797731569	14	14	"Heart"	0
27	0.766159844054581	14	14	"Heart"	0
28	0.797580891330891	14	14	"Heart"	0
29	0.808338377723971	14	14	"Heart"	0
30	0.762445887445887	12	14	"Heart"	0
1	0.78392590848442	14	15	"Heart"	0
2	0.768846153846154	13	15	"Heart"	0
3	0.802676472818258	13	15	"Heart"	0
4	0.755769230769231	14	15	"Heart"	0
5	0.754518995098039	15	15	"Heart"	0
6	0.755597014925373	14	15	"Heart"	0
7	0.781067556296914	15	15	"Heart"	0
8	0.807544707959168	13	15	"Heart"	0
9	0.790384615384615	13	15	"Heart"	0
10	0.820952380952381	15	15	"Heart"	0
11	0.790095238095238	12	15	"Heart"	0
12	0.801615384615385	14	15	"Heart"	0
13	0.846581875993641	12	15	"Heart"	0
14	0.765088848039216	14	15	"Heart"	0
15	0.794735240413877	14	15	"Heart"	0
16	0.80552380952381	14	15	"Heart"	0
17	0.794050517346318	14	15	"Heart"	0
18	0.772341564100604	13	15	"Heart"	0
19	0.77724358974359	12	15	"Heart"	0
20	0.788526348039216	15	15	"Heart"	0
21	0.815718781180444	14	15	"Heart"	0
22	0.757161309930856	13	15	"Heart"	0
23	0.812416607801585	15	15	"Heart"	0
24	0.782370097474864	15	15	"Heart"	0
25	0.799984783931832	15	15	"Heart"	0
26	0.751144688644689	15	15	"Heart"	0
27	0.771377901148893	14	15	"Heart"	0
28	0.836410607096725	15	15	"Heart"	0
29	0.745891661594644	15	15	"Heart"	0
30	0.831916360294118	15	15	"Heart"	0
1	0.788190476190476	13	16	"Heart"	0
2	0.764379184418746	11	16	"Heart"	0
3	0.752129864149206	16	16	"Heart"	0
4	0.81794794188862	15	16	"Heart"	0
5	0.833686523820736	14	16	"Heart"	0
6	0.786153846153846	15	16	"Heart"	0
7	0.775734443673375	12	16	"Heart"	0
8	0.798065897102668	12	16	"Heart"	0
9	0.767857142857143	15	16	"Heart"	0
10	0.763661731648709	16	16	"Heart"	0
11	0.781904761904762	11	16	"Heart"	0
12	0.801200214050914	14	16	"Heart"	0
13	0.785904761904762	16	16	"Heart"	0
14	0.793593761944805	12	16	"Heart"	0
15	0.819809523809524	14	16	"Heart"	0
16	0.742239805234327	14	16	"Heart"	0
17	0.795145190562613	14	16	"Heart"	0
18	0.787478155155383	16	16	"Heart"	0
19	0.839692633810281	15	16	"Heart"	0
20	0.806921675774135	13	16	"Heart"	0
21	0.810285714285714	13	16	"Heart"	0
22	0.820171188630491	15	16	"Heart"	0
23	0.748626373626374	14	16	"Heart"	0
24	0.811757135286547	13	16	"Heart"	0
25	0.781289111389237	15	16	"Heart"	0
26	0.777472527472527	16	16	"Heart"	0
27	0.822389870346501	13	16	"Heart"	0
28	0.780797101449275	15	16	"Heart"	0
29	0.817395264116576	14	16	"Heart"	0
30	0.765444539183009	10	16	"Heart"	0
1	0.792598697119535	14	17	"Heart"	0
2	0.792070217917676	15	17	"Heart"	0
3	0.838481436396835	16	17	"Heart"	0
4	0.736448454005706	15	17	"Heart"	0
5	0.796104686548996	16	17	"Heart"	0
6	0.779899573950091	13	17	"Heart"	0
7	0.763049450549451	13	17	"Heart"	0
8	0.800867296031929	15	17	"Heart"	0
9	0.841795209673669	15	17	"Heart"	0
10	0.781786151960784	14	17	"Heart"	0
11	0.807507071324822	15	17	"Heart"	0
12	0.794184981684982	13	17	"Heart"	0
13	0.766178266178266	15	17	"Heart"	0
14	0.77784086607616	14	17	"Heart"	0
15	0.799900619218714	15	17	"Heart"	0
16	0.821990320629159	15	17	"Heart"	0
17	0.823047619047619	14	17	"Heart"	0
18	0.809159147774661	17	17	"Heart"	0
19	0.808518862090291	15	17	"Heart"	0
20	0.781779661016949	14	17	"Heart"	0
21	0.811850784744863	14	17	"Heart"	0
22	0.835984848484848	16	17	"Heart"	0
23	0.792681071211199	12	17	"Heart"	0
24	0.812085769980507	13	17	"Heart"	0
25	0.749010955569081	11	17	"Heart"	0
26	0.738461538461539	14	17	"Heart"	0
27	0.817348927875244	15	17	"Heart"	0
28	0.770800091178482	16	17	"Heart"	0
29	0.804090874203699	14	17	"Heart"	0
30	0.790702982349361	15	17	"Heart"	0
1	0.795087064676617	15	18	"Heart"	0
2	0.757118272841051	17	18	"Heart"	0
3	0.786961141469338	11	18	"Heart"	0
4	0.776326746914982	14	18	"Heart"	0
5	0.775378787878788	15	18	"Heart"	0
6	0.794758339006127	16	18	"Heart"	0
7	0.837796713329276	15	18	"Heart"	0
8	0.756493506493506	12	18	"Heart"	0
9	0.788556628208147	15	18	"Heart"	0
10	0.800850999164197	16	18	"Heart"	0
11	0.795711500974659	17	18	"Heart"	0
12	0.771590909090909	11	18	"Heart"	0
13	0.810528756957328	15	18	"Heart"	0
14	0.808156868740922	16	18	"Heart"	0
15	0.778233151183971	15	18	"Heart"	0
16	0.78695652173913	13	18	"Heart"	0
17	0.773964131106988	14	18	"Heart"	0
18	0.785987309838697	15	18	"Heart"	0
19	0.75226846057572	13	18	"Heart"	0
20	0.753446691176471	14	18	"Heart"	0
21	0.799415204678363	17	18	"Heart"	0
22	0.753370098039216	15	18	"Heart"	0
23	0.789714285714286	16	18	"Heart"	0
24	0.773504273504274	14	18	"Heart"	0
25	0.812264947424975	17	18	"Heart"	0
26	0.780939054726368	13	18	"Heart"	0
27	0.803846153846154	16	18	"Heart"	0
28	0.772841003866859	15	18	"Heart"	0
29	0.780037546933667	18	18	"Heart"	0
30	0.825270648800061	17	18	"Heart"	0
1	0.790248817921091	18	19	"Heart"	0
2	0.785	17	19	"Heart"	0
3	0.783698938066817	15	19	"Heart"	0
4	0.76079810412048	13	19	"Heart"	0
5	0.795289855072464	15	19	"Heart"	0
6	0.794950412597471	14	19	"Heart"	0
7	0.74428241294127	14	19	"Heart"	0
8	0.807966843195947	18	19	"Heart"	0
9	0.811538461538462	13	19	"Heart"	0
10	0.760428495722613	14	19	"Heart"	0
11	0.766538461538462	13	19	"Heart"	0
12	0.796599878567092	15	19	"Heart"	0
13	0.741910331384016	15	19	"Heart"	0
14	0.748544730392157	14	19	"Heart"	0
15	0.813278801314884	14	19	"Heart"	0
16	0.769971714700711	15	19	"Heart"	0
17	0.777714285714286	14	19	"Heart"	0
18	0.858123216901843	14	19	"Heart"	0
19	0.76753286224451	14	19	"Heart"	0
20	0.771917649780245	15	19	"Heart"	0
21	0.819660322996436	15	19	"Heart"	0
22	0.807544707959168	17	19	"Heart"	0
23	0.795820803454391	16	19	"Heart"	0
24	0.760716223548562	14	19	"Heart"	0
25	0.794372294372294	14	19	"Heart"	0
26	0.781440781440781	14	19	"Heart"	0
27	0.812692307692308	14	19	"Heart"	0
28	0.817541613316261	17	19	"Heart"	0
29	0.795711500974659	15	19	"Heart"	0
30	0.830555555555556	13	19	"Heart"	0
1	0.789878731343284	14	20	"Heart"	0
2	0.77991793936631	17	20	"Heart"	0
3	0.767080269607843	14	20	"Heart"	0
4	0.793328774409239	15	20	"Heart"	0
5	0.798005565862709	15	20	"Heart"	0
6	0.792987587951617	15	20	"Heart"	0
7	0.837698412698413	14	20	"Heart"	0
8	0.782393865127678	17	20	"Heart"	0
9	0.810125612745098	13	20	"Heart"	0
10	0.768777960913586	13	20	"Heart"	0
11	0.772959183673469	14	20	"Heart"	0
12	0.771787858065497	15	20	"Heart"	0
13	0.797474132684114	12	20	"Heart"	0
14	0.779435577145501	15	20	"Heart"	0
15	0.76268115942029	16	20	"Heart"	0
16	0.774616392937004	14	20	"Heart"	0
17	0.786188631512373	16	20	"Heart"	0
18	0.770143995098039	15	20	"Heart"	0
19	0.799280350438048	14	20	"Heart"	0
20	0.728078358208955	14	20	"Heart"	0
21	0.820761904761905	15	20	"Heart"	0
22	0.754273504273504	13	20	"Heart"	0
23	0.776430348258706	15	20	"Heart"	0
24	0.848460782089101	15	20	"Heart"	0
25	0.792424242424242	14	20	"Heart"	0
26	0.793967646824448	16	20	"Heart"	0
27	0.773904761904762	15	20	"Heart"	0
28	0.822065940713854	13	20	"Heart"	0
29	0.7503804017042	13	20	"Heart"	0
30	0.810714285714286	14	20	"Heart"	0
1	0.789878731343284	15	21	"Heart"	0
2	0.799376141205113	13	21	"Heart"	0
3	0.799402573529412	16	21	"Heart"	0
4	0.813876902112196	15	21	"Heart"	0
5	0.815528091591478	15	21	"Heart"	0
6	0.785225197808886	13	21	"Heart"	0
7	0.780952380952381	13	21	"Heart"	0
8	0.784125261607627	13	21	"Heart"	0
9	0.796613408760798	14	21	"Heart"	0
10	0.812347374847375	15	21	"Heart"	0
11	0.820761904761905	16	21	"Heart"	0
12	0.784574468085106	16	21	"Heart"	0
13	0.777777777777778	14	21	"Heart"	0
14	0.752041742286751	15	21	"Heart"	0
15	0.81511352343093	14	21	"Heart"	0
16	0.779066171923315	15	21	"Heart"	0
17	0.788679534313726	14	21	"Heart"	0
18	0.838481338481338	15	21	"Heart"	0
19	0.794189884104689	13	21	"Heart"	0
20	0.721739130434783	15	21	"Heart"	0
21	0.78795609152752	13	21	"Heart"	0
22	0.799868918189529	12	21	"Heart"	0
23	0.791759039828759	16	21	"Heart"	0
24	0.768190476190476	13	21	"Heart"	0
25	0.808695652173913	14	21	"Heart"	0
26	0.772952380952381	13	21	"Heart"	0
27	0.787184825352764	14	21	"Heart"	0
28	0.830068407960199	14	21	"Heart"	0
29	0.798153235653236	13	21	"Heart"	0
30	0.809041369253204	16	21	"Heart"	0
1	0.814255189255189	15	22	"Heart"	0
2	0.778666666666667	18	22	"Heart"	0
3	0.802960927960928	14	22	"Heart"	0
4	0.800550416634814	15	22	"Heart"	0
5	0.763059129901961	13	22	"Heart"	0
6	0.7838667587689	14	22	"Heart"	0
7	0.79	14	22	"Heart"	0
8	0.796231708241717	14	22	"Heart"	0
9	0.771630236794171	16	22	"Heart"	0
10	0.781420765027322	14	22	"Heart"	0
11	0.778130671506352	12	22	"Heart"	0
12	0.770769230769231	15	22	"Heart"	0
13	0.841833636915604	13	22	"Heart"	0
14	0.819493177387914	13	22	"Heart"	0
15	0.788679534313726	15	22	"Heart"	0
16	0.760618494035408	16	22	"Heart"	0
17	0.783299296573633	16	22	"Heart"	0
18	0.782895265653886	12	22	"Heart"	0
19	0.794128889228652	14	22	"Heart"	0
20	0.754336579427876	14	22	"Heart"	0
21	0.761716372489349	16	22	"Heart"	0
22	0.751739163672502	16	22	"Heart"	0
23	0.809083327014937	13	22	"Heart"	0
24	0.788040170419963	12	22	"Heart"	0
25	0.786547051252934	14	22	"Heart"	0
26	0.789681635134108	13	22	"Heart"	0
27	0.773295928425203	14	22	"Heart"	0
28	0.802472014925373	17	22	"Heart"	0
29	0.759081196581197	13	22	"Heart"	0
30	0.780384615384615	13	22	"Heart"	0
1	0.77766432191211	16	23	"Heart"	0
2	0.765600181529385	16	23	"Heart"	0
3	0.776606464615146	15	23	"Heart"	0
4	0.792506105006105	14	23	"Heart"	0
5	0.79317738791423	13	23	"Heart"	0
6	0.784210526315789	16	23	"Heart"	0
7	0.78552380952381	13	23	"Heart"	0
8	0.809588937010865	13	23	"Heart"	0
9	0.808463926110985	15	23	"Heart"	0
10	0.817604355716878	15	23	"Heart"	0
11	0.818933823529412	14	23	"Heart"	0
12	0.79581726041903	17	23	"Heart"	0
13	0.782051282051282	15	23	"Heart"	0
14	0.775093647274673	16	23	"Heart"	0
15	0.761440940012369	14	23	"Heart"	0
16	0.830459770114943	15	23	"Heart"	0
17	0.855322741576483	16	23	"Heart"	0
18	0.791304347826087	17	23	"Heart"	0
19	0.816313350049388	16	23	"Heart"	0
20	0.787439798180567	14	23	"Heart"	0
21	0.822783849423194	13	23	"Heart"	0
22	0.75614552605703	13	23	"Heart"	0
23	0.759619047619048	13	23	"Heart"	0
24	0.807407407407407	14	23	"Heart"	0
25	0.771526888604353	14	23	"Heart"	0
26	0.79047619047619	15	23	"Heart"	0
27	0.786231884057971	18	23	"Heart"	0
28	0.795689131754706	13	23	"Heart"	0
29	0.754758810488495	13	23	"Heart"	0
30	0.768487522824102	14	23	"Heart"	0
1	0.782781862745098	14	24	"Heart"	0
2	0.790018259281802	17	24	"Heart"	0
3	0.793810532687651	14	24	"Heart"	0
4	0.787238095238095	16	24	"Heart"	0
5	0.769054353642688	13	24	"Heart"	0
6	0.796492034313726	14	24	"Heart"	0
7	0.762301918265221	12	24	"Heart"	0
8	0.77068393862287	18	24	"Heart"	0
9	0.833346074459139	13	24	"Heart"	0
10	0.767266103402837	13	24	"Heart"	0
11	0.814230769230769	17	24	"Heart"	0
12	0.841506669750945	14	24	"Heart"	0
13	0.815718781180444	17	24	"Heart"	0
14	0.802066712255908	15	24	"Heart"	0
15	0.785990987429836	14	24	"Heart"	0
16	0.750769230769231	16	24	"Heart"	0
17	0.816254144498419	15	24	"Heart"	0
18	0.761750154607297	16	24	"Heart"	0
19	0.808190476190476	15	24	"Heart"	0
20	0.799868918189529	12	24	"Heart"	0
21	0.818523153942428	18	24	"Heart"	0
22	0.790897348225819	16	24	"Heart"	0
23	0.805165400260956	16	24	"Heart"	0
24	0.793058132343847	16	24	"Heart"	0
25	0.764381218905473	16	24	"Heart"	0
26	0.807657384987893	13	24	"Heart"	0
27	0.767568407960199	18	24	"Heart"	0
28	0.82962962962963	15	24	"Heart"	0
29	0.776063386155129	15	24	"Heart"	0
30	0.826999389499389	17	24	"Heart"	0
1	0.792735042735043	16	25	"Heart"	0
2	0.772293491864831	15	25	"Heart"	0
3	0.773815983257112	14	25	"Heart"	0
4	0.75	18	25	"Heart"	0
5	0.82152380952381	13	25	"Heart"	0
6	0.812152133580705	14	25	"Heart"	0
7	0.790594362745098	15	25	"Heart"	0
8	0.767802799756543	14	25	"Heart"	0
9	0.808076923076923	14	25	"Heart"	0
10	0.780161691542289	16	25	"Heart"	0
11	0.756521739130435	14	25	"Heart"	0
12	0.795253236429707	18	25	"Heart"	0
13	0.807507071324822	15	25	"Heart"	0
14	0.759958553994934	16	25	"Heart"	0
15	0.755674939467312	16	25	"Heart"	0
16	0.788360411270701	13	25	"Heart"	0
17	0.799227030042234	16	25	"Heart"	0
18	0.796052631578947	12	25	"Heart"	0
19	0.834140435835351	14	25	"Heart"	0
20	0.801941822089186	14	25	"Heart"	0
21	0.803570063450807	14	25	"Heart"	0
22	0.817254174397032	15	25	"Heart"	0
23	0.787307692307692	16	25	"Heart"	0
24	0.787822031954744	15	25	"Heart"	0
25	0.77046561168594	15	25	"Heart"	0
26	0.794247115968427	17	25	"Heart"	0
27	0.789772727272727	12	25	"Heart"	0
28	0.779939539570576	14	25	"Heart"	0
